,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
470,Spanner,Anvil,Saw,tool,39.0,42,"Answer using only only word - ""Anvil"" or ""Saw"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Anvil",Anvil
471,Blindworm,Alligator,Dinosaur,reptile,43.0,42,"Answer using only only word - ""Alligator"" or ""Dinosaur"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Alligator",Alligator
472,Anvil,Alligator,Shovel,tool,40.0,41,"Answer using only only word - ""Alligator"" or ""Shovel"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Alligator",Alligator
473,Lizard,Axe,Cobra,reptile,39.0,41,"Answer using only only word - ""Axe"" or ""Cobra"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Axe",Axe
474,Anvil,Caiman,Chameleon,tool,40.0,41,"Answer using only only word - ""Caiman"" or ""Chameleon"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Caiman",Caiman
475,Anvil,Saw,Screwdriver,tool,40.0,41,"Answer using only only word - ""Saw"" or ""Screwdriver"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Saw",Saw
476,Alligator,Hammer,Tortoise,reptile,42.0,41,"Answer using only only word - ""Hammer"" or ""Tortoise"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Hammer",Hammer
477,Toad,Caiman,Saw,reptile,38.0,40,"Answer using only only word - ""Caiman"" or ""Saw"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Caiman",Caiman
478,Nail,Caiman,Vacuum,tool,39.0,41,"Answer using only only word - ""Caiman"" or ""Vacuum"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Caiman",Caiman
479,Hammer,Gecko,Tortoise,tool,40.0,41,"Answer using only only word - ""Gecko"" or ""Tortoise"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Gecko",Gecko
480,Chisel,Axe,Toad,tool,39.0,40,"Answer using only only word - ""Axe"" or ""Toad"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Axe.",Axe
481,Chameleon,Salamander,Tortoise,reptile,43.0,44,"Answer using only only word - ""Salamander"" or ""Tortoise"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Salamander",Salamander
482,Alligator,Lawn Mower,Shovel,reptile,42.0,43,"Answer using only only word - ""Lawn Mower"" or ""Shovel"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Lawn Mower",Lawn Mower
483,Cobra,Boa python,Salamander,reptile,41.0,44,"Answer using only only word - ""Boa python"" or ""Salamander"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Boa python",Boa python
484,Paint brush,Blindworm,Crocodile,tool,44.0,45,"Answer using only only word - ""Blindworm"" or ""Crocodile"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Crocodile",Crocodile
485,Hammer,Anvil,Gecko,tool,39.0,40,"Answer using only only word - ""Anvil"" or ""Gecko"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Anvil",Anvil
486,Spanner,Blindworm,Oil can,tool,41.0,43,"Answer using only only word - ""Blindworm"" or ""Oil can"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Oil can.",Oil can
487,Knife,Chisel,Screwdriver,tool,41.0,41,"Answer using only only word - ""Chisel"" or ""Screwdriver"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Chisel",Chisel
488,Caiman,Axe,Blindworm,reptile,40.0,41,"Answer using only only word - ""Axe"" or ""Blindworm"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Axe",Axe
489,Cobra,Anvil,Vacuum,reptile,39.0,43,"Answer using only only word - ""Anvil"" or ""Vacuum"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Vacuum",Vacuum
490,Gecko,Hammer,Lizard,reptile,39.0,40,"Answer using only only word - ""Hammer"" or ""Lizard"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Lizard",Lizard
491,Lawn Mower,Dinosaur,Lizard,tool,42.0,44,"Answer using only only word - ""Dinosaur"" or ""Lizard"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Dinosaur",Dinosaur
492,Vacuum,Boa python,Grinding disk,tool,43.0,44,"Answer using only only word - ""Boa python"" or ""Grinding disk"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Boa python.",Boa python
493,Crocodile,Snake,Spanner,reptile,41.0,44,"Answer using only only word - ""Snake"" or ""Spanner"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Snake",Snake
494,Crocodile,Screwdriver,Tortoise,reptile,43.0,46,"Answer using only only word - ""Screwdriver"" or ""Tortoise"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Tortoise",Tortoise
495,Snake,Lawn Mower,Vacuum,reptile,40.0,41,"Answer using only only word - ""Lawn Mower"" or ""Vacuum"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Lawn Mower",Lawn Mower
496,Saw,Tortoise,Turtle,tool,39.0,41,"Answer using only only word - ""Tortoise"" or ""Turtle"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Turtle",Turtle
497,Vacuum,Nail,Snake,tool,39.0,41,"Answer using only only word - ""Nail"" or ""Snake"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Nail",Nail
498,Lizard,Salamander,Snake,reptile,41.0,40,"Answer using only only word - ""Salamander"" or ""Snake"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Salamander",Salamander
499,Screwdriver,Blindworm,Salamander,tool,44.0,44,"Answer using only only word - ""Blindworm"" or ""Salamander"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Salamander",Salamander
500,Anvil,Boa python,Tortoise,tool,41.0,42,"Answer using only only word - ""Boa python"" or ""Tortoise"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Boa python",Boa python
501,Caiman,Alligator,Spanner,reptile,41.0,41,"Answer using only only word - ""Alligator"" or ""Spanner"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Alligator",Alligator
502,Boa python,Snake,Turtle,reptile,42.0,41,"Answer using only only word - ""Snake"" or ""Turtle"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Snake",Snake
503,Anvil,Axe,Screwdriver,tool,40.0,41,"Answer using only only word - ""Axe"" or ""Screwdriver"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Axe",Axe
504,Chisel,Axe,Saw,tool,38.0,40,"Answer using only only word - ""Axe"" or ""Saw"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Axe",Axe
505,Axe,Boa python,Hammer,tool,39.0,41,"Answer using only only word - ""Boa python"" or ""Hammer"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Hammer",Hammer
506,Tortoise,Shovel,Turtle,reptile,41.0,43,"Answer using only only word - ""Shovel"" or ""Turtle"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Turtle",Turtle
507,Alligator,Boa python,Hammer,reptile,42.0,41,"Answer using only only word - ""Boa python"" or ""Hammer"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Boa python",Boa python
508,Caiman,Alligator,Knife,reptile,40.0,40,"Answer using only only word - ""Alligator"" or ""Knife"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Alligator",Alligator
509,Lawn Mower,Crocodile,Nail,tool,42.0,46,"Answer using only only word - ""Crocodile"" or ""Nail"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Crocodile",Crocodile
510,Tortoise,Grinding disk,Lawn Mower,reptile,44.0,45,"Answer using only only word - ""Grinding disk"" or ""Lawn Mower"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Grinding disk",Grinding disk
511,Chisel,Chameleon,Cobra,tool,40.0,42,"Answer using only only word - ""Chameleon"" or ""Cobra"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Cobra",Cobra
512,Toad,Hammer,Paint brush,reptile,40.0,41,"Answer using only only word - ""Hammer"" or ""Paint brush"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Hammer",Hammer
513,Axe,Knife,Saw,tool,37.0,40,"Answer using only only word - ""Knife"" or ""Saw"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Knife",Knife
514,Nail,Alligator,Cobra,tool,39.0,41,"Answer using only only word - ""Alligator"" or ""Cobra"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Cobra",Cobra
515,Anvil,Saw,Vacuum,tool,39.0,41,"Answer using only only word - ""Saw"" or ""Vacuum"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Saw",Saw
516,Screwdriver,Boa python,Caiman,tool,43.0,43,"Answer using only only word - ""Boa python"" or ""Caiman"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Boa python.",Boa python
517,Toad,Grinding disk,Turtle,reptile,41.0,41,"Answer using only only word - ""Grinding disk"" or ""Turtle"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Turtle",Turtle
518,Alligator,Gecko,Lizard,reptile,41.0,40,"Answer using only only word - ""Gecko"" or ""Lizard"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Lizard",Lizard
519,Turtle,Caiman,Saw,reptile,39.0,40,"Answer using only only word - ""Caiman"" or ""Saw"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Saw",Saw
520,Oil can,Cobra,Tortoise,tool,41.0,42,"Answer using only only word - ""Cobra"" or ""Tortoise"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Cobra",Cobra
521,Chameleon,Oil can,Salamander,reptile,43.0,43,"Answer using only only word - ""Oil can"" or ""Salamander"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Oil can.",Oil can
522,Hammer,Crocodile,Oil can,tool,41.0,42,"Answer using only only word - ""Crocodile"" or ""Oil can"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Crocodile",Crocodile
523,Axe,Anvil,Tortoise,tool,39.0,41,"Answer using only only word - ""Anvil"" or ""Tortoise"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Anvil",Anvil
524,Lawn Mower,Axe,Snake,tool,41.0,43,"Answer using only only word - ""Axe"" or ""Snake"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Axe",Axe
525,Shovel,Caiman,Dinosaur,tool,40.0,42,"Answer using only only word - ""Caiman"" or ""Dinosaur"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Dinosaur",Dinosaur
526,Spanner,Axe,Shovel,tool,40.0,43,"Answer using only only word - ""Axe"" or ""Shovel"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Axe",Axe
527,Nail,Cobra,Screwdriver,tool,40.0,42,"Answer using only only word - ""Cobra"" or ""Screwdriver"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Cobra",Cobra
528,Chisel,Crocodile,Lawn Mower,tool,42.0,44,"Answer using only only word - ""Crocodile"" or ""Lawn Mower"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Crocodile",Crocodile
529,Anvil,Chisel,Knife,tool,39.0,40,"Answer using only only word - ""Chisel"" or ""Knife"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Knife",Knife
530,Turtle,Gecko,Grinding disk,reptile,41.0,41,"Answer using only only word - ""Gecko"" or ""Grinding disk"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Gecko",Gecko
531,Lizard,Anvil,Grinding disk,reptile,41.0,41,"Answer using only only word - ""Anvil"" or ""Grinding disk"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Anvil",Anvil
532,Paint brush,Hammer,Shovel,tool,42.0,43,"Answer using only only word - ""Hammer"" or ""Shovel"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Hammer",Hammer
533,Oil can,Crocodile,Salamander,tool,42.0,43,"Answer using only only word - ""Crocodile"" or ""Salamander"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Crocodile",Crocodile
534,Spanner,Caiman,Chameleon,tool,41.0,43,"Answer using only only word - ""Caiman"" or ""Chameleon"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Caiman",Caiman
535,Oil can,Caiman,Turtle,tool,40.0,40,"Answer using only only word - ""Caiman"" or ""Turtle"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Caiman",Caiman
536,Knife,Hammer,Oil can,tool,40.0,40,"Answer using only only word - ""Hammer"" or ""Oil can"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Hammer",Hammer
537,Toad,Oil can,Shovel,reptile,39.0,41,"Answer using only only word - ""Oil can"" or ""Shovel"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Oil can.",Oil can
538,Axe,Oil can,Screwdriver,tool,40.0,41,"Answer using only only word - ""Oil can"" or ""Screwdriver"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Oil can.",Oil can
539,Caiman,Gecko,Spanner,reptile,40.0,41,"Answer using only only word - ""Gecko"" or ""Spanner"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Gecko",Gecko
540,Dinosaur,Knife,Lawn Mower,reptile,42.0,42,"Answer using only only word - ""Knife"" or ""Lawn Mower"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Lawn Mower",Lawn Mower
541,Alligator,Dinosaur,Grinding disk,reptile,44.0,41,"Answer using only only word - ""Dinosaur"" or ""Grinding disk"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Dinosaur",Dinosaur
542,Chisel,Anvil,Nail,tool,39.0,40,"Answer using only only word - ""Anvil"" or ""Nail"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Anvil.",Anvil
543,Dinosaur,Blindworm,Grinding disk,reptile,43.0,42,"Answer using only only word - ""Blindworm"" or ""Grinding disk"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Blindworm",Blindworm
544,Oil can,Dinosaur,Lizard,tool,41.0,40,"Answer using only only word - ""Dinosaur"" or ""Lizard"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Dinosaur",Dinosaur
545,Blindworm,Hammer,Paint brush,reptile,43.0,43,"Answer using only only word - ""Hammer"" or ""Paint brush"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Hammer",Hammer
546,Chameleon,Axe,Vacuum,reptile,41.0,43,"Answer using only only word - ""Axe"" or ""Vacuum"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Axe",Axe
547,Gecko,Blindworm,Hammer,reptile,40.0,41,"Answer using only only word - ""Blindworm"" or ""Hammer"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Blindworm",Blindworm
548,Caiman,Hammer,Salamander,reptile,41.0,41,"Answer using only only word - ""Hammer"" or ""Salamander"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Salamander",Salamander
549,Saw,Axe,Screwdriver,tool,39.0,41,"Answer using only only word - ""Axe"" or ""Screwdriver"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Axe",Axe
550,Blindworm,Axe,Oil can,reptile,41.0,42,"Answer using only only word - ""Axe"" or ""Oil can"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Axe",Axe
551,Vacuum,Chisel,Knife,tool,40.0,42,"Answer using only only word - ""Chisel"" or ""Knife"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

None",fill manually
552,Boa python,Blindworm,Grinding disk,reptile,44.0,44,"Answer using only only word - ""Blindworm"" or ""Grinding disk"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Blindworm.",Blindworm
553,Saw,Grinding disk,Lizard,tool,40.0,41,"Answer using only only word - ""Grinding disk"" or ""Lizard"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Grinding disk.",Grinding disk
554,Boa python,Oil can,Tortoise,reptile,43.0,43,"Answer using only only word - ""Oil can"" or ""Tortoise"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Oil can.",Oil can
555,Gecko,Dinosaur,Spanner,reptile,40.0,41,"Answer using only only word - ""Dinosaur"" or ""Spanner"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Dinosaur",Dinosaur
556,Turtle,Chisel,Screwdriver,reptile,41.0,41,"Answer using only only word - ""Chisel"" or ""Screwdriver"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Screwdriver",Screwdriver
557,Snake,Screwdriver,Spanner,reptile,41.0,40,"Answer using only only word - ""Screwdriver"" or ""Spanner"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Screwdriver",Screwdriver
558,Salamander,Oil can,Tortoise,reptile,43.0,43,"Answer using only only word - ""Oil can"" or ""Tortoise"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Oil can",Oil can
559,Alligator,Blindworm,Chameleon,reptile,43.0,42,"Answer using only only word - ""Blindworm"" or ""Chameleon"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Blindworm",Blindworm
560,Spanner,Gecko,Lizard,tool,40.0,42,"Answer using only only word - ""Gecko"" or ""Lizard"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Gecko",Gecko
561,Salamander,Crocodile,Toad,reptile,42.0,44,"Answer using only only word - ""Crocodile"" or ""Toad"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Crocodile",Crocodile
562,Nail,Blindworm,Turtle,tool,40.0,41,"Answer using only only word - ""Blindworm"" or ""Turtle"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Turtle",Turtle
