<<<<<<< HEAD
,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
458,Chisel,Lawn Mower,Turtle,tool,41.0,42,"Answer using only only word - ""Lawn Mower"" or ""Turtle"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Turtle",Turtle
459,Tortoise,Toad,Vacuum,reptile,40.0,43,"Answer using only only word - ""Toad"" or ""Vacuum"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Toad",Toad
460,Cobra,Boa python,Saw,reptile,40.0,43,"Answer using only only word - ""Boa python"" or ""Saw"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Boa python",Boa python
461,Turtle,Crocodile,Nail,reptile,40.0,42,"Answer using only only word - ""Crocodile"" or ""Nail"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Crocodile",Crocodile
462,Nail,Anvil,Vacuum,tool,39.0,41,"Answer using only only word - ""Anvil"" or ""Vacuum"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Anvil",Anvil
463,Spanner,Screwdriver,Toad,tool,41.0,59,"Answer using only only word - ""Screwdriver"" or ""Toad"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

""Toad"" is more similar in meaning to ""Spanner"".",Fill manually
464,Lizard,Nail,Oil can,reptile,40.0,40,"Answer using only only word - ""Nail"" or ""Oil can"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Nail",Nail
465,Tortoise,Dinosaur,Salamander,reptile,42.0,43,"Answer using only only word - ""Dinosaur"" or ""Salamander"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Dinosaur",Dinosaur
466,Anvil,Oil can,Spanner,tool,40.0,41,"Answer using only only word - ""Oil can"" or ""Spanner"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Oil can.",Oil can
467,Grinding disk,Alligator,Blindworm,tool,45.0,43,"Answer using only only word - ""Alligator"" or ""Blindworm"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Alligator",Alligator
468,Salamander,Paint brush,Spanner,reptile,43.0,44,"Answer using only only word - ""Paint brush"" or ""Spanner"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Paint brush",Paint brush
469,Cobra,Blindworm,Shovel,reptile,40.0,44,"Answer using only only word - ""Blindworm"" or ""Shovel"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Blindworm",Blindworm
470,Alligator,Knife,Oil can,reptile,41.0,40,"Answer using only only word - ""Knife"" or ""Oil can"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Oil can",Oil can
471,Shovel,Alligator,Grinding disk,tool,42.0,43,"Answer using only only word - ""Alligator"" or ""Grinding disk"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Grinding disk",Grinding disk
472,Lawn Mower,Knife,Toad,tool,41.0,44,"Answer using only only word - ""Knife"" or ""Toad"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Knife",Knife
473,Shovel,Boa python,Chisel,tool,41.0,43,"Answer using only only word - ""Boa python"" or ""Chisel"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Chisel",Chisel
474,Snake,Nail,Vacuum,reptile,39.0,39,"Answer using only only word - ""Nail"" or ""Vacuum"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Nail",Nail
475,Alligator,Chisel,Salamander,reptile,42.0,41,"Answer using only only word - ""Chisel"" or ""Salamander"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Chisel",Chisel
476,Salamander,Dinosaur,Gecko,reptile,42.0,42,"Answer using only only word - ""Dinosaur"" or ""Gecko"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Dinosaur",Dinosaur
477,Hammer,Boa python,Shovel,tool,41.0,42,"Answer using only only word - ""Boa python"" or ""Shovel"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Shovel",Shovel
478,Vacuum,Alligator,Boa python,tool,42.0,43,"Answer using only only word - ""Alligator"" or ""Boa python"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Boa python",Boa python
479,Anvil,Cobra,Turtle,tool,39.0,41,"Answer using only only word - ""Cobra"" or ""Turtle"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Cobra",Cobra
480,Tortoise,Dinosaur,Spanner,reptile,42.0,43,"Answer using only only word - ""Dinosaur"" or ""Spanner"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Dinosaur",Dinosaur
481,Spanner,Nail,Toad,tool,39.0,42,"Answer using only only word - ""Nail"" or ""Toad"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Nail",Nail
482,Alligator,Blindworm,Shovel,reptile,42.0,42,"Answer using only only word - ""Blindworm"" or ""Shovel"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Blindworm",Blindworm
483,Lawn Mower,Tortoise,Turtle,tool,42.0,45,"Answer using only only word - ""Tortoise"" or ""Turtle"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Turtle",Turtle
484,Lizard,Cobra,Nail,reptile,39.0,41,"Answer using only only word - ""Cobra"" or ""Nail"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Cobra",Cobra
485,Alligator,Spanner,Vacuum,reptile,42.0,42,"Answer using only only word - ""Spanner"" or ""Vacuum"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Spanner",Spanner
486,Toad,Salamander,Vacuum,reptile,40.0,42,"Answer using only only word - ""Salamander"" or ""Vacuum"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Neither",fill manually
487,Blindworm,Lawn Mower,Paint brush,reptile,44.0,53,"Answer using only only word - ""Lawn Mower"" or ""Paint brush"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

""Lawn Mower""",Lawn Mower
488,Blindworm,Chisel,Gecko,reptile,41.0,42,"Answer using only only word - ""Chisel"" or ""Gecko"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Gecko",Gecko
489,Saw,Dinosaur,Lizard,tool,39.0,40,"Answer using only only word - ""Dinosaur"" or ""Lizard"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Dinosaur",Dinosaur
490,Gecko,Axe,Caiman,reptile,39.0,40,"Answer using only only word - ""Axe"" or ""Caiman"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Axe",Axe
491,Axe,Cobra,Spanner,tool,38.0,42,"Answer using only only word - ""Cobra"" or ""Spanner"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Cobra",Cobra
492,Hammer,Chameleon,Nail,tool,40.0,41,"Answer using only only word - ""Chameleon"" or ""Nail"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Nail",Nail
493,Boa python,Alligator,Grinding disk,reptile,44.0,43,"Answer using only only word - ""Alligator"" or ""Grinding disk"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Alligator",Alligator
494,Anvil,Dinosaur,Gecko,tool,40.0,40,"Answer using only only word - ""Dinosaur"" or ""Gecko"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Dinosaur",Dinosaur
495,Oil can,Saw,Toad,tool,39.0,40,"Answer using only only word - ""Saw"" or ""Toad"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Saw",Saw
496,Axe,Knife,Snake,tool,38.0,39,"Answer using only only word - ""Knife"" or ""Snake"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Knife",Knife
497,Turtle,Gecko,Nail,reptile,39.0,40,"Answer using only only word - ""Gecko"" or ""Nail"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Gecko",Gecko
498,Dinosaur,Lizard,Vacuum,reptile,41.0,41,"Answer using only only word - ""Lizard"" or ""Vacuum"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Lizard",Lizard
499,Toad,Dinosaur,Knife,reptile,39.0,40,"Answer using only only word - ""Dinosaur"" or ""Knife"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Dinosaur",Dinosaur
500,Lizard,Alligator,Chisel,reptile,41.0,40,"Answer using only only word - ""Alligator"" or ""Chisel"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Alligator",Alligator
501,Saw,Gecko,Paint brush,tool,39.0,41,"Answer using only only word - ""Gecko"" or ""Paint brush"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Gecko",Gecko
502,Lizard,Oil can,Paint brush,reptile,41.0,41,"Answer using only only word - ""Oil can"" or ""Paint brush"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Oil can.",Oil can
503,Shovel,Saw,Toad,tool,39.0,42,"Answer using only only word - ""Saw"" or ""Toad"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Toad.",Toad
504,Snake,Chameleon,Paint brush,reptile,41.0,40,"Answer using only only word - ""Chameleon"" or ""Paint brush"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

chameleon",fill manually
505,Boa python,Spanner,Tortoise,reptile,43.0,44,"Answer using only only word - ""Spanner"" or ""Tortoise"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Spanner",Spanner
506,Caiman,Boa python,Spanner,reptile,41.0,42,"Answer using only only word - ""Boa python"" or ""Spanner"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Python",fill manually
507,Chisel,Alligator,Caiman,tool,41.0,40,"Answer using only only word - ""Alligator"" or ""Caiman"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Alligator",Alligator
508,Chameleon,Caiman,Snake,reptile,41.0,41,"Answer using only only word - ""Caiman"" or ""Snake"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Caiman",Caiman
509,Toad,Caiman,Spanner,reptile,39.0,41,"Answer using only only word - ""Caiman"" or ""Spanner"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Caiman",Caiman
510,Caiman,Boa python,Salamander,reptile,42.0,42,"Answer using only only word - ""Boa python"" or ""Salamander"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Boa python",Boa python
511,Snake,Crocodile,Salamander,reptile,41.0,41,"Answer using only only word - ""Crocodile"" or ""Salamander"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Crocodile",Crocodile
512,Hammer,Alligator,Knife,tool,40.0,40,"Answer using only only word - ""Alligator"" or ""Knife"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Knife",Knife
513,Turtle,Axe,Chisel,reptile,39.0,40,"Answer using only only word - ""Axe"" or ""Chisel"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Axe",Axe
514,Vacuum,Lizard,Nail,tool,39.0,42,"Answer using only only word - ""Lizard"" or ""Nail"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Nail",Nail
515,Tortoise,Hammer,Lizard,reptile,41.0,42,"Answer using only only word - ""Hammer"" or ""Lizard"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Lizard",Lizard
516,Lawn Mower,Knife,Lizard,tool,42.0,44,"Answer using only only word - ""Knife"" or ""Lizard"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Knife",Knife
517,Boa python,Chameleon,Nail,reptile,42.0,43,"Answer using only only word - ""Chameleon"" or ""Nail"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Chameleon",Chameleon
518,Grinding disk,Chisel,Gecko,tool,43.0,42,"Answer using only only word - ""Chisel"" or ""Gecko"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Chisel",Chisel
519,Turtle,Paint brush,Snake,reptile,41.0,56,"Answer using only only word - ""Paint brush"" or ""Snake"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

""Paint brush"" and ""turtle"" are both animals.",Paint brush
520,Shovel,Blindworm,Turtle,tool,41.0,43,"Answer using only only word - ""Blindworm"" or ""Turtle"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Blindworm",Blindworm
521,Snake,Chameleon,Hammer,reptile,40.0,39,"Answer using only only word - ""Chameleon"" or ""Hammer"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Chameleon",Chameleon
522,Lawn Mower,Caiman,Screwdriver,tool,43.0,45,"Answer using only only word - ""Caiman"" or ""Screwdriver"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Caiman",Caiman
523,Crocodile,Caiman,Hammer,reptile,41.0,44,"Answer using only only word - ""Caiman"" or ""Hammer"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Caiman",Caiman
524,Knife,Lawn Mower,Lizard,tool,40.0,42,"Answer using only only word - ""Lawn Mower"" or ""Lizard"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Lizard",Lizard
525,Screwdriver,Spanner,Turtle,tool,43.0,43,"Answer using only only word - ""Spanner"" or ""Turtle"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Spanner",Spanner
526,Hammer,Alligator,Anvil,tool,40.0,40,"Answer using only only word - ""Alligator"" or ""Anvil"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Alligator",Alligator
527,Snake,Hammer,Spanner,reptile,40.0,39,"Answer using only only word - ""Hammer"" or ""Spanner"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Hammer",Hammer
528,Boa python,Lawn Mower,Spanner,reptile,43.0,45,"Answer using only only word - ""Lawn Mower"" or ""Spanner"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Lawn Mower",Lawn Mower
529,Axe,Dinosaur,Lizard,tool,39.0,40,"Answer using only only word - ""Dinosaur"" or ""Lizard"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Lizard",Lizard
530,Crocodile,Lizard,Snake,reptile,41.0,43,"Answer using only only word - ""Lizard"" or ""Snake"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Lizard",Lizard
531,Snake,Axe,Vacuum,reptile,39.0,39,"Answer using only only word - ""Axe"" or ""Vacuum"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Axe",Axe
532,Shovel,Alligator,Toad,tool,40.0,42,"Answer using only only word - ""Alligator"" or ""Toad"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Toad",Toad
533,Salamander,Lawn Mower,Tortoise,reptile,43.0,45,"Answer using only only word - ""Lawn Mower"" or ""Tortoise"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Lawn Mower",Lawn Mower
534,Salamander,Spanner,Vacuum,reptile,42.0,44,"Answer using only only word - ""Spanner"" or ""Vacuum"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Spanner",Spanner
535,Knife,Cobra,Paint brush,tool,40.0,42,"Answer using only only word - ""Cobra"" or ""Paint brush"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Cobra",Cobra
536,Paint brush,Lawn Mower,Tortoise,tool,44.0,45,"Answer using only only word - ""Lawn Mower"" or ""Tortoise"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Lawn Mower",Lawn Mower
537,Salamander,Anvil,Toad,reptile,41.0,42,"Answer using only only word - ""Anvil"" or ""Toad"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Anvil",Anvil
538,Turtle,Paint brush,Screwdriver,reptile,42.0,42,"Answer using only only word - ""Paint brush"" or ""Screwdriver"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Paint brush.",Paint brush
539,Salamander,Caiman,Toad,reptile,41.0,42,"Answer using only only word - ""Caiman"" or ""Toad"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Caiman",Caiman
540,Crocodile,Anvil,Toad,reptile,41.0,44,"Answer using only only word - ""Anvil"" or ""Toad"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Anvil",Anvil
541,Crocodile,Hammer,Tortoise,reptile,42.0,45,"Answer using only only word - ""Hammer"" or ""Tortoise"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Alligator",fill manually
542,Vacuum,Axe,Cobra,tool,39.0,43,"Answer using only only word - ""Axe"" or ""Cobra"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Axe",Axe
543,Toad,Chameleon,Chisel,reptile,40.0,41,"Answer using only only word - ""Chameleon"" or ""Chisel"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Chameleon",Chameleon
544,Snake,Dinosaur,Hammer,reptile,40.0,38,"Answer using only only word - ""Dinosaur"" or ""Hammer"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Dinosaur",Dinosaur
545,Nail,Boa python,Grinding disk,tool,42.0,42,"Answer using only only word - ""Boa python"" or ""Grinding disk"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Boa python",Boa python
546,Snake,Anvil,Gecko,reptile,39.0,38,"Answer using only only word - ""Anvil"" or ""Gecko"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Anvil",Anvil
547,Knife,Alligator,Toad,tool,40.0,40,"Answer using only only word - ""Alligator"" or ""Toad"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Alligator",Alligator
548,Lawn Mower,Chisel,Snake,tool,42.0,43,"Answer using only only word - ""Chisel"" or ""Snake"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Chisel",Chisel
549,Saw,Anvil,Screwdriver,tool,39.0,41,"Answer using only only word - ""Anvil"" or ""Screwdriver"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Anvil",Anvil
