,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
401,Knife,Crocodile,Lizard,tool,40.0,40,"Answer using only only word - ""Crocodile"" or ""Lizard"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Crocodile",Crocodile
402,Screwdriver,Lawn Mower,Oil can,tool,44.0,41,"Answer using only only word - ""Lawn Mower"" or ""Oil can"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Oil can.",Oil can
403,Blindworm,Axe,Boa python,reptile,42.0,39,"Answer using only only word - ""Axe"" or ""Boa python"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Axe",Axe
404,Anvil,Knife,Shovel,tool,39.0,37,"Answer using only only word - ""Knife"" or ""Shovel"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Knife",Knife
405,Lawn Mower,Snake,Turtle,tool,42.0,38,"Answer using only only word - ""Snake"" or ""Turtle"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Snake",Snake
406,Chisel,Crocodile,Grinding disk,tool,42.0,41,"Answer using only only word - ""Crocodile"" or ""Grinding disk"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Crocodile",Crocodile
407,Spanner,Grinding disk,Lizard,tool,42.0,40,"Answer using only only word - ""Grinding disk"" or ""Lizard"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Grinding disk",Grinding disk
408,Grinding disk,Blindworm,Crocodile,tool,45.0,43,"Answer using only only word - ""Blindworm"" or ""Crocodile"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Crocodile",Crocodile
409,Hammer,Screwdriver,Spanner,tool,41.0,39,"Answer using only only word - ""Screwdriver"" or ""Spanner"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Screwdriver",Screwdriver
410,Chameleon,Dinosaur,Toad,reptile,41.0,38,"Answer using only only word - ""Dinosaur"" or ""Toad"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Dinosaur",Dinosaur
411,Paint brush,Nail,Salamander,tool,43.0,39,"Answer using only only word - ""Nail"" or ""Salamander"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Nail",Nail
412,Chisel,Paint brush,Salamander,tool,42.0,39,"Answer using only only word - ""Paint brush"" or ""Salamander"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Paint brush",Paint brush
413,Lizard,Caiman,Toad,reptile,39.0,36,"Answer using only only word - ""Caiman"" or ""Toad"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Caiman",Caiman
414,Chameleon,Lizard,Snake,reptile,41.0,37,"Answer using only only word - ""Lizard"" or ""Snake"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Lizard",Lizard
415,Chameleon,Toad,Tortoise,reptile,41.0,39,"Answer using only only word - ""Toad"" or ""Tortoise"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Toad",Toad
416,Anvil,Crocodile,Paint brush,tool,41.0,41,"Answer using only only word - ""Crocodile"" or ""Paint brush"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Crocodile",Crocodile
417,Oil can,Salamander,Shovel,tool,41.0,39,"Answer using only only word - ""Salamander"" or ""Shovel"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Shovel",Shovel
418,Chisel,Anvil,Paint brush,tool,41.0,37,"Answer using only only word - ""Anvil"" or ""Paint brush"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Anvil",Anvil
419,Hammer,Blindworm,Snake,tool,40.0,35,"Answer using only only word - ""Blindworm"" or ""Snake"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Snake",Snake
420,Shovel,Chisel,Salamander,tool,41.0,39,"Answer using only only word - ""Chisel"" or ""Salamander"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Chisel",Chisel
421,Turtle,Cobra,Lawn Mower,reptile,41.0,40,"Answer using only only word - ""Cobra"" or ""Lawn Mower"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Cobra",Cobra
422,Lizard,Snake,Vacuum,reptile,40.0,35,"Answer using only only word - ""Snake"" or ""Vacuum"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Snake",Snake
423,Salamander,Hammer,Oil can,reptile,42.0,38,"Answer using only only word - ""Hammer"" or ""Oil can"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Oil can",Oil can
424,Chameleon,Axe,Saw,reptile,40.0,38,"Answer using only only word - ""Axe"" or ""Saw"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Axe",Axe
425,Lizard,Alligator,Axe,reptile,40.0,36,"Answer using only only word - ""Alligator"" or ""Axe"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Alligator",Alligator
426,Spanner,Paint brush,Shovel,tool,42.0,41,"Answer using only only word - ""Paint brush"" or ""Shovel"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Paint brush",Paint brush
427,Lawn Mower,Nail,Saw,tool,41.0,40,"Answer using only only word - ""Nail"" or ""Saw"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Nail",Nail
428,Turtle,Anvil,Shovel,reptile,40.0,37,"Answer using only only word - ""Anvil"" or ""Shovel"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Anvil",Anvil
429,Blindworm,Lizard,Turtle,reptile,41.0,38,"Answer using only only word - ""Lizard"" or ""Turtle"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Lizard",Lizard
430,Boa python,Caiman,Toad,reptile,41.0,38,"Answer using only only word - ""Caiman"" or ""Toad"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Caiman",Caiman
431,Boa python,Lizard,Nail,reptile,41.0,38,"Answer using only only word - ""Lizard"" or ""Nail"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Lizard",Lizard
432,Gecko,Hammer,Turtle,reptile,39.0,36,"Answer using only only word - ""Hammer"" or ""Turtle"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Turtle",Turtle
433,Crocodile,Cobra,Gecko,reptile,41.0,42,"Answer using only only word - ""Cobra"" or ""Gecko"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Cobra",Cobra
434,Spanner,Lawn Mower,Nail,tool,41.0,40,"Answer using only only word - ""Lawn Mower"" or ""Nail"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Nail",Nail
435,Blindworm,Turtle,Vacuum,reptile,41.0,39,"Answer using only only word - ""Turtle"" or ""Vacuum"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Turtle",Turtle
436,Hammer,Screwdriver,Vacuum,tool,41.0,39,"Answer using only only word - ""Screwdriver"" or ""Vacuum"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Screwdriver",Screwdriver
437,Grinding disk,Crocodile,Lawn Mower,tool,45.0,44,"Answer using only only word - ""Crocodile"" or ""Lawn Mower"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Crocodile",Crocodile
438,Saw,Alligator,Spanner,tool,39.0,37,"Answer using only only word - ""Alligator"" or ""Spanner"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Alligator",Alligator
439,Saw,Crocodile,Dinosaur,tool,40.0,40,"Answer using only only word - ""Crocodile"" or ""Dinosaur"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Crocodile",Crocodile
440,Toad,Blindworm,Crocodile,reptile,40.0,41,"Answer using only only word - ""Blindworm"" or ""Crocodile"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Crocodile",Crocodile
441,Nail,Alligator,Snake,tool,39.0,35,"Answer using only only word - ""Alligator"" or ""Snake"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Alligator",Alligator
442,Spanner,Alligator,Boa python,tool,42.0,39,"Answer using only only word - ""Alligator"" or ""Boa python"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Alligator",Alligator
443,Paint brush,Axe,Salamander,tool,43.0,39,"Answer using only only word - ""Axe"" or ""Salamander"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Axe",Axe
444,Tortoise,Caiman,Chisel,reptile,41.0,38,"Answer using only only word - ""Caiman"" or ""Chisel"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Caiman",Caiman
445,Gecko,Knife,Snake,reptile,39.0,34,"Answer using only only word - ""Knife"" or ""Snake"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Snake",Snake
446,Crocodile,Paint brush,Saw,reptile,42.0,41,"Answer using only only word - ""Paint brush"" or ""Saw"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Saw",Saw
447,Snake,Cobra,Turtle,reptile,39.0,36,"Answer using only only word - ""Cobra"" or ""Turtle"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Cobra",Cobra
448,Toad,Nail,Paint brush,reptile,40.0,37,"Answer using only only word - ""Nail"" or ""Paint brush"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Nail",Nail
449,Chameleon,Chisel,Cobra,reptile,41.0,40,"Answer using only only word - ""Chisel"" or ""Cobra"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Cobra",Cobra
450,Alligator,Crocodile,Knife,reptile,42.0,40,"Answer using only only word - ""Crocodile"" or ""Knife"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Crocodile",Crocodile
451,Saw,Cobra,Gecko,tool,38.0,38,"Answer using only only word - ""Cobra"" or ""Gecko"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Cobra",Cobra
452,Lawn Mower,Dinosaur,Nail,tool,42.0,40,"Answer using only only word - ""Dinosaur"" or ""Nail"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Dinosaur",Dinosaur
453,Tortoise,Snake,Turtle,reptile,41.0,37,"Answer using only only word - ""Snake"" or ""Turtle"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Turtle",Turtle
454,Salamander,Dinosaur,Lizard,reptile,42.0,38,"Answer using only only word - ""Dinosaur"" or ""Lizard"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Lizard",Lizard
455,Boa python,Alligator,Gecko,reptile,42.0,38,"Answer using only only word - ""Alligator"" or ""Gecko"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Alligator",Alligator
456,Shovel,Boa python,Hammer,tool,41.0,40,"Answer using only only word - ""Boa python"" or ""Hammer"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Boa python",Boa python
457,Crocodile,Blindworm,Salamander,reptile,43.0,43,"Answer using only only word - ""Blindworm"" or ""Salamander"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Salamander",Salamander
458,Spanner,Hammer,Knife,tool,40.0,38,"Answer using only only word - ""Hammer"" or ""Knife"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Hammer",Hammer
459,Paint brush,Axe,Caiman,tool,42.0,38,"Answer using only only word - ""Axe"" or ""Caiman"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Axe",Axe
460,Lizard,Anvil,Oil can,reptile,40.0,36,"Answer using only only word - ""Anvil"" or ""Oil can"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Oil can",Oil can
461,Shovel,Cobra,Snake,tool,39.0,39,"Answer using only only word - ""Cobra"" or ""Snake"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Cobra",Cobra
462,Blindworm,Salamander,Vacuum,reptile,42.0,41,"Answer using only only word - ""Salamander"" or ""Vacuum"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Salamander",Salamander
463,Cobra,Lizard,Shovel,reptile,39.0,39,"Answer using only only word - ""Lizard"" or ""Shovel"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Lizard",Lizard
464,Gecko,Dinosaur,Oil can,reptile,40.0,36,"Answer using only only word - ""Dinosaur"" or ""Oil can"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Dinosaur",Dinosaur
465,Knife,Caiman,Lizard,tool,39.0,36,"Answer using only only word - ""Caiman"" or ""Lizard"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Caiman",Caiman
466,Axe,Nail,Salamander,tool,39.0,37,"Answer using only only word - ""Nail"" or ""Salamander"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Nail",Nail
467,Saw,Chisel,Dinosaur,tool,39.0,36,"Answer using only only word - ""Chisel"" or ""Dinosaur"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Chisel",Chisel
468,Blindworm,Alligator,Dinosaur,reptile,43.0,38,"Answer using only only word - ""Alligator"" or ""Dinosaur"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Alligator",Alligator
469,Screwdriver,Cobra,Toad,tool,42.0,40,"Answer using only only word - ""Cobra"" or ""Toad"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Cobra",Cobra
470,Chisel,Gecko,Shovel,tool,40.0,38,"Answer using only only word - ""Gecko"" or ""Shovel"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Shovel",Shovel
471,Spanner,Anvil,Saw,tool,39.0,38,"Answer using only only word - ""Anvil"" or ""Saw"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Anvil",Anvil
472,Lizard,Axe,Cobra,reptile,39.0,37,"Answer using only only word - ""Axe"" or ""Cobra"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Axe",Axe
473,Anvil,Alligator,Shovel,tool,40.0,37,"Answer using only only word - ""Alligator"" or ""Shovel"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Alligator",Alligator
474,Anvil,Caiman,Chameleon,tool,40.0,37,"Answer using only only word - ""Caiman"" or ""Chameleon"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Caiman",Caiman
475,Alligator,Hammer,Tortoise,reptile,42.0,37,"Answer using only only word - ""Hammer"" or ""Tortoise"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Hammer",Hammer
476,Toad,Caiman,Saw,reptile,38.0,36,"Answer using only only word - ""Caiman"" or ""Saw"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Saw",Saw
477,Nail,Caiman,Vacuum,tool,39.0,37,"Answer using only only word - ""Caiman"" or ""Vacuum"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Caiman",Caiman
478,Hammer,Gecko,Tortoise,tool,40.0,37,"Answer using only only word - ""Gecko"" or ""Tortoise"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Gecko",Gecko
479,Anvil,Saw,Screwdriver,tool,40.0,37,"Answer using only only word - ""Saw"" or ""Screwdriver"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Saw",Saw
480,Chisel,Axe,Toad,tool,39.0,36,"Answer using only only word - ""Axe"" or ""Toad"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Axe",Axe
481,Paint brush,Blindworm,Crocodile,tool,44.0,43,"Answer using only only word - ""Blindworm"" or ""Crocodile"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Crocodile",Crocodile
482,Knife,Chisel,Screwdriver,tool,41.0,37,"Answer using only only word - ""Chisel"" or ""Screwdriver"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Chisel",Chisel
483,Hammer,Anvil,Gecko,tool,39.0,36,"Answer using only only word - ""Anvil"" or ""Gecko"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Anvil",Anvil
484,Spanner,Blindworm,Oil can,tool,41.0,39,"Answer using only only word - ""Blindworm"" or ""Oil can"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Oil can",Oil can
485,Chameleon,Salamander,Tortoise,reptile,43.0,41,"Answer using only only word - ""Salamander"" or ""Tortoise"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Salamander",Salamander
486,Alligator,Lawn Mower,Shovel,reptile,42.0,41,"Answer using only only word - ""Lawn Mower"" or ""Shovel"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Lawn Mower",Lawn Mower
487,Caiman,Axe,Blindworm,reptile,40.0,37,"Answer using only only word - ""Axe"" or ""Blindworm"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Axe",Axe
488,Cobra,Boa python,Salamander,reptile,41.0,41,"Answer using only only word - ""Boa python"" or ""Salamander"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Boa python",Boa python
489,Gecko,Hammer,Lizard,reptile,39.0,36,"Answer using only only word - ""Hammer"" or ""Lizard"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Lizard",Lizard
490,Cobra,Anvil,Vacuum,reptile,39.0,39,"Answer using only only word - ""Anvil"" or ""Vacuum"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Anvil",Anvil
491,Crocodile,Snake,Spanner,reptile,41.0,39,"Answer using only only word - ""Snake"" or ""Spanner"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Snake",Snake
492,Lawn Mower,Dinosaur,Lizard,tool,42.0,40,"Answer using only only word - ""Dinosaur"" or ""Lizard"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Dinosaur",Dinosaur
493,Crocodile,Screwdriver,Tortoise,reptile,43.0,43,"Answer using only only word - ""Screwdriver"" or ""Tortoise"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Tortoise",Tortoise
