,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
1057,Screwdriver,Chameleon,Dinosaur,tool,44,43,"Answer using only only word - ""Chameleon"" or ""Dinosaur"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Chameleon",Chameleon
1072,Gecko,Chameleon,Dinosaur,reptile,41,41,"Answer using only only word - ""Chameleon"" or ""Dinosaur"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Chameleon",Chameleon
1090,Dinosaur,Chameleon,Cobra,reptile,41,42,"Answer using only only word - ""Chameleon"" or ""Cobra"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Chameleon",Chameleon
1142,Alligator,Chameleon,Vacuum,reptile,42,42,"Answer using only only word - ""Chameleon"" or ""Vacuum"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Chameleon",Chameleon
1199,Snake,Chameleon,Lawn Mower,reptile,41,41,"Answer using only only word - ""Chameleon"" or ""Lawn Mower"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Chameleon",Chameleon
1326,Tortoise,Chameleon,Gecko,reptile,41,43,"Answer using only only word - ""Chameleon"" or ""Gecko"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Chameleon",Chameleon
1334,Boa python,Chameleon,Paint brush,reptile,44,44,"Answer using only only word - ""Chameleon"" or ""Paint brush"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Chameleon",Chameleon
1336,Axe,Chameleon,Spanner,tool,39,42,"Answer using only only word - ""Chameleon"" or ""Spanner"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Chameleon",Chameleon
1365,Crocodile,Chameleon,Vacuum,reptile,42,46,"Answer using only only word - ""Chameleon"" or ""Vacuum"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Chameleon",Chameleon
1407,Axe,Chameleon,Lawn Mower,tool,40,43,"Answer using only only word - ""Chameleon"" or ""Lawn Mower"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Chameleon",Chameleon
1455,Knife,Chameleon,Vacuum,tool,40,42,"Answer using only only word - ""Chameleon"" or ""Vacuum"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Chameleon",Chameleon
5,Paint brush,Chisel,Toad,tool,42,42,"Answer using only only word - ""Chisel"" or ""Toad"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Chisel",Chisel
12,Anvil,Chisel,Grinding disk,tool,41,41,"Answer using only only word - ""Chisel"" or ""Grinding disk"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Chisel",Chisel
23,Oil can,Chisel,Crocodile,tool,41,42,"Answer using only only word - ""Chisel"" or ""Crocodile"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Chisel",Chisel
31,Gecko,Chisel,Knife,reptile,39,40,"Answer using only only word - ""Chisel"" or ""Knife"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Chisel",Chisel
71,Snake,Chisel,Vacuum,reptile,39,39,"Answer using only only word - ""Chisel"" or ""Vacuum"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Chisel",Chisel
87,Tortoise,Chisel,Spanner,reptile,41,43,"Answer using only only word - ""Chisel"" or ""Spanner"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Chisel",Chisel
154,Anvil,Chisel,Tortoise,tool,40,41,"Answer using only only word - ""Chisel"" or ""Tortoise"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Chisel",Chisel
163,Boa python,Chisel,Grinding disk,reptile,44,43,"Answer using only only word - ""Chisel"" or ""Grinding disk"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Chisel",Chisel
179,Dinosaur,Chisel,Paint brush,reptile,42,41,"Answer using only only word - ""Chisel"" or ""Paint brush"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Chisel",Chisel
224,Grinding disk,Chisel,Lizard,tool,43,42,"Answer using only only word - ""Chisel"" or ""Lizard"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Chisel",Chisel
230,Saw,Anvil,Chisel,tool,38,40,"Answer using only only word - ""Anvil"" or ""Chisel"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Chisel",Chisel
266,Salamander,Chisel,Vacuum,reptile,42,43,"Answer using only only word - ""Chisel"" or ""Vacuum"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Chisel",Chisel
274,Knife,Anvil,Chisel,tool,39,40,"Answer using only only word - ""Anvil"" or ""Chisel"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Chisel",Chisel
283,Blindworm,Chisel,Grinding disk,reptile,43,43,"Answer using only only word - ""Chisel"" or ""Grinding disk"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Chisel",Chisel
312,Screwdriver,Chisel,Grinding disk,tool,44,43,"Answer using only only word - ""Chisel"" or ""Grinding disk"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Chisel",Chisel
316,Nail,Alligator,Chisel,tool,40,40,"Answer using only only word - ""Alligator"" or ""Chisel"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Chisel",Chisel
349,Snake,Chisel,Oil can,reptile,40,38,"Answer using only only word - ""Chisel"" or ""Oil can"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Chisel",Chisel
353,Axe,Chisel,Salamander,tool,39,41,"Answer using only only word - ""Chisel"" or ""Salamander"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Chisel",Chisel
377,Nail,Chisel,Snake,tool,39,39,"Answer using only only word - ""Chisel"" or ""Snake"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Chisel",Chisel
389,Axe,Alligator,Chisel,tool,39,40,"Answer using only only word - ""Alligator"" or ""Chisel"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Chisel",Chisel
418,Shovel,Chisel,Salamander,tool,41,43,"Answer using only only word - ""Chisel"" or ""Salamander"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Chisel",Chisel
469,Saw,Chisel,Dinosaur,tool,39,40,"Answer using only only word - ""Chisel"" or ""Dinosaur"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Chisel",Chisel
487,Knife,Chisel,Screwdriver,tool,41,41,"Answer using only only word - ""Chisel"" or ""Screwdriver"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Chisel",Chisel
571,Axe,Chisel,Lawn Mower,tool,39,42,"Answer using only only word - ""Chisel"" or ""Lawn Mower"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Chisel",Chisel
601,Salamander,Chisel,Knife,reptile,42,42,"Answer using only only word - ""Chisel"" or ""Knife"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Chisel",Chisel
622,Screwdriver,Chisel,Nail,tool,42,42,"Answer using only only word - ""Chisel"" or ""Nail"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Chisel",Chisel
644,Alligator,Chisel,Lawn Mower,reptile,42,42,"Answer using only only word - ""Chisel"" or ""Lawn Mower"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Chisel",Chisel
660,Spanner,Chisel,Cobra,tool,40,43,"Answer using only only word - ""Chisel"" or ""Cobra"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Chisel",Chisel
703,Dinosaur,Chisel,Oil can,reptile,41,40,"Answer using only only word - ""Chisel"" or ""Oil can"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Chisel",Chisel
704,Hammer,Chisel,Tortoise,tool,40,49,"Answer using only only word - ""Chisel"" or ""Tortoise"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Chisel",Chisel
706,Axe,Chisel,Oil can,tool,39,40,"Answer using only only word - ""Chisel"" or ""Oil can"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Chisel",Chisel
718,Gecko,Chisel,Nail,reptile,39,40,"Answer using only only word - ""Chisel"" or ""Nail"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Chisel",Chisel
730,Saw,Chisel,Gecko,tool,38,40,"Answer using only only word - ""Chisel"" or ""Gecko"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Chisel",Chisel
779,Spanner,Chisel,Paint brush,tool,42,43,"Answer using only only word - ""Chisel"" or ""Paint brush"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Chisel.",Chisel
811,Spanner,Chisel,Toad,tool,40,42,"Answer using only only word - ""Chisel"" or ""Toad"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Chisel",Chisel
812,Tortoise,Chisel,Lawn Mower,reptile,42,44,"Answer using only only word - ""Chisel"" or ""Lawn Mower"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Chisel",Chisel
831,Nail,Blindworm,Chisel,tool,40,41,"Answer using only only word - ""Blindworm"" or ""Chisel"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Chisel",Chisel
839,Paint brush,Chisel,Salamander,tool,43,43,"Answer using only only word - ""Chisel"" or ""Salamander"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Chisel",Chisel
848,Shovel,Chisel,Grinding disk,tool,42,43,"Answer using only only word - ""Chisel"" or ""Grinding disk"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Chisel",Chisel
928,Boa python,Chisel,Nail,reptile,41,42,"Answer using only only word - ""Chisel"" or ""Nail"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Chisel",Chisel
930,Axe,Chisel,Crocodile,tool,39,42,"Answer using only only word - ""Chisel"" or ""Crocodile"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Chisel",Chisel
957,Lizard,Chisel,Saw,reptile,39,40,"Answer using only only word - ""Chisel"" or ""Saw"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Chisel",Chisel
1007,Nail,Boa python,Chisel,tool,40,41,"Answer using only only word - ""Boa python"" or ""Chisel"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Chisel.",Chisel
1068,Turtle,Chisel,Grinding disk,reptile,42,41,"Answer using only only word - ""Chisel"" or ""Grinding disk"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Chisel",Chisel
1083,Shovel,Chisel,Vacuum,tool,40,43,"Answer using only only word - ""Chisel"" or ""Vacuum"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Chisel",Chisel
1145,Nail,Chisel,Spanner,tool,39,41,"Answer using only only word - ""Chisel"" or ""Spanner"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Chisel",Chisel
1183,Axe,Chisel,Screwdriver,tool,40,41,"Answer using only only word - ""Chisel"" or ""Screwdriver"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Chisel",Chisel
1222,Screwdriver,Chisel,Shovel,tool,42,43,"Answer using only only word - ""Chisel"" or ""Shovel"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Chisel",Chisel
1237,Hammer,Chisel,Lizard,tool,40,40,"Answer using only only word - ""Chisel"" or ""Lizard"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Chisel",Chisel
1243,Screwdriver,Chisel,Hammer,tool,42,42,"Answer using only only word - ""Chisel"" or ""Hammer"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Chisel",Chisel
1257,Hammer,Blindworm,Chisel,tool,41,41,"Answer using only only word - ""Blindworm"" or ""Chisel"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Chisel",Chisel
1259,Anvil,Chisel,Spanner,tool,40,41,"Answer using only only word - ""Chisel"" or ""Spanner"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Chisel.",Chisel
1306,Gecko,Chisel,Saw,reptile,39,40,"Answer using only only word - ""Chisel"" or ""Saw"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Chisel",Chisel
1312,Lawn Mower,Chisel,Grinding disk,tool,44,45,"Answer using only only word - ""Chisel"" or ""Grinding disk"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Chisel",Chisel
1354,Spanner,Chisel,Nail,tool,40,42,"Answer using only only word - ""Chisel"" or ""Nail"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Chisel",Chisel
1364,Paint brush,Chisel,Snake,tool,42,41,"Answer using only only word - ""Chisel"" or ""Snake"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Chisel",Chisel
1376,Nail,Chisel,Salamander,tool,40,41,"Answer using only only word - ""Chisel"" or ""Salamander"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Chisel",Chisel
1394,Dinosaur,Chisel,Screwdriver,reptile,42,41,"Answer using only only word - ""Chisel"" or ""Screwdriver"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Chisel",Chisel
1411,Toad,Chisel,Salamander,reptile,40,41,"Answer using only only word - ""Chisel"" or ""Salamander"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Chisel",Chisel
1481,Chameleon,Chisel,Spanner,reptile,42,43,"Answer using only only word - ""Chisel"" or ""Spanner"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Chisel",Chisel
11,Chameleon,Cobra,Shovel,reptile,41,44,"Answer using only only word - ""Cobra"" or ""Shovel"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Cobra",Cobra
42,Shovel,Cobra,Toad,tool,39,43,"Answer using only only word - ""Cobra"" or ""Toad"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Cobra",Cobra
44,Crocodile,Cobra,Salamander,reptile,42,46,"Answer using only only word - ""Cobra"" or ""Salamander"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Cobra",Cobra
68,Blindworm,Caiman,Cobra,reptile,41,43,"Answer using only only word - ""Caiman"" or ""Cobra"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Cobra",Cobra
69,Lawn Mower,Cobra,Screwdriver,tool,43,46,"Answer using only only word - ""Cobra"" or ""Screwdriver"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Cobra",Cobra
73,Saw,Cobra,Turtle,tool,38,41,"Answer using only only word - ""Cobra"" or ""Turtle"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Cobra",Cobra
89,Gecko,Anvil,Cobra,reptile,39,41,"Answer using only only word - ""Anvil"" or ""Cobra"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Cobra",Cobra
95,Nail,Cobra,Crocodile,tool,39,43,"Answer using only only word - ""Cobra"" or ""Crocodile"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Cobra",Cobra
103,Grinding disk,Blindworm,Cobra,tool,44,44,"Answer using only only word - ""Blindworm"" or ""Cobra"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Cobra",Cobra
125,Shovel,Cobra,Spanner,tool,40,44,"Answer using only only word - ""Cobra"" or ""Spanner"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Cobra",Cobra
137,Tortoise,Blindworm,Cobra,reptile,41,44,"Answer using only only word - ""Blindworm"" or ""Cobra"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Cobra",Cobra
138,Caiman,Cobra,Turtle,reptile,40,41,"Answer using only only word - ""Cobra"" or ""Turtle"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Cobra",Cobra
171,Oil can,Cobra,Salamander,tool,41,42,"Answer using only only word - ""Cobra"" or ""Salamander"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Cobra",Cobra
176,Toad,Blindworm,Cobra,reptile,39,42,"Answer using only only word - ""Blindworm"" or ""Cobra"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Cobra",Cobra
181,Oil can,Cobra,Grinding disk,tool,42,42,"Answer using only only word - ""Cobra"" or ""Grinding disk"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Cobra",Cobra
206,Gecko,Cobra,Spanner,reptile,39,42,"Answer using only only word - ""Cobra"" or ""Spanner"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Cobra",Cobra
252,Vacuum,Cobra,Nail,tool,39,43,"Answer using only only word - ""Cobra"" or ""Nail"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Cobra",Cobra
334,Anvil,Cobra,Toad,tool,39,41,"Answer using only only word - ""Cobra"" or ""Toad"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Cobra",Cobra
